Chord Classification
Ab Minor 7th
Ab Minor 7th
B Major
B Major
B Major
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
Ab Minor 7th
Ab Minor 7th
Ab Minor 7th
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Eb Diminished
Eb Diminished
Eb Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
Ab Minor 7th
Ab Minor 7th
Ab Minor 7th
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Eb Augmented
Eb Augmented
Eb Augmented
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor 7th
Ab Minor 7th
Ab Minor 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor

g#sus2.wav
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Sus2
Ab Sus2
Ab Sus2
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
Ab Sus2
A Diminished
A Diminished
A Diminished
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor

g#sus4.wav
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Major
C# Major
C# Major
Ab Major
Ab Major
Ab Major
C# Major
C# Major
C# Major
Ab Major
Ab Major
Ab Major
C# Major
C# Major
C# Major
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Major
C# Major
C# Major
Ab Major
Ab Major
Ab Major
C# Major
C# Major
C# Major
Ab Major
Ab Major
Ab Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor

g7.wav
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Dominant 7th
B Dominant 7th
B Dominant 7th
G Major
G Major
G Major
B Diminished
B Diminished
B Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
B Diminished
B Diminished
B Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Eb Augmented
Eb Augmented
Eb Augmented
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented

gaug.wav
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented

gdim.wav
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
C# Diminished
C# Diminished
C# Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
C Minor
C Minor
C Minor
C# Diminished
C# Diminished
C# Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
C Minor
C Minor
C Minor
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished

gmaj.wav
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Ab Diminished
Ab Diminished
Ab Diminished
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
B Dominant 7th
B Dominant 7th
B Dominant 7th
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented

gmaj7.wav
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Dominant 7th
B Dominant 7th
B Dominant 7th
G Major
G Major
G Major
Eb Diminished
Eb Diminished
Eb Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Minor
B Minor
B Minor
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Diminished
Eb Diminished
Eb Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Minor
B Minor
B Minor
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented

gmin.wav
G Major
G Major
G Major
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
G Diminished
G Diminished
G Diminished
A Minor 7th
A Minor 7th
A Minor 7th
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Diminished
Eb Diminished
Eb Diminished
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
Eb Major
Eb Major
Eb Major
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
A Diminished
A Diminished
A Diminished
G Minor
G Minor
G Minor
Ab Diminished
Ab Diminished
Ab Diminished
D Minor
D Minor
D Minor
Eb Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
G Major
G Major
G Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
G Minor
G Minor
G Minor
G Minor
G Minor
G Minor
E Diminished
E Diminished
E Diminished
G Diminished
G Diminished
G Diminished
F# Diminished
F# Diminished
F# Diminished
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
A Diminished
A Diminished
A Diminished
Eb Major
Eb Major
Eb Major
G Minor
G Minor
G Minor
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
A Diminished
A Diminished
A Diminished

gmin7.wav
G Major
G Major
G Major
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
D Minor
D Minor
D Minor
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
G Minor
G Minor
G Minor
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
G Minor
G Minor
G Minor
G Minor
G Minor
G Minor
G Diminished
G Diminished
G Diminished
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
G Minor 7th
G Minor 7th
G Minor 7th
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Minor
G Minor
G Minor
Ab Diminished
Ab Diminished
Ab Diminished
G Major
G Major
G Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
G Major
G Major
G Major
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
F Major
F Major
F Major
G Minor
G Minor
G Minor
G Diminished
G Diminished
G Diminished
G Minor
G Minor
G Minor
F Major
F Major
F Major
F Major
F Major
F Major
F# Diminished
F# Diminished
F# Diminished
G Minor
G Minor
G Minor
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
G Minor
G Minor
G Minor
G Minor
G Minor
G Minor

gsus2.wav
E Minor
E Minor
E Minor
G Major
G Major
G Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
